Date,HouseID,ave_by_Month
2017-03-01T00:00:00Z,39,16.979357142857143
2017-03-01T00:00:00Z,4,19.0213347107438
2017-03-01T00:00:00Z,40,18.770358006042297
2017-03-01T00:00:00Z,41,19.12640261627907
2017-03-01T00:00:00Z,42,19.719829999999998
2017-03-01T00:00:00Z,5,15.7459375
2017-03-01T00:00:00Z,6,21.58355140186916
2017-03-01T00:00:00Z,7,18.92646172839506
2017-03-01T00:00:00Z,8,16.77485532591415
2017-03-01T00:00:00Z,9,15.656134615384616
2017-11-01T00:00:00Z,1,19.245064102564104
2017-11-01T00:00:00Z,11,13.288644736842105
2017-11-01T00:00:00Z,13,16.91222727272727
2017-11-01T00:00:00Z,15,20.22091836734694
2017-11-01T00:00:00Z,2,19.1514
2017-11-01T00:00:00Z,20,16.0315
2017-11-01T00:00:00Z,23,21.60374358974359
2017-11-01T00:00:00Z,24,20.563105263157894
2017-11-01T00:00:00Z,25,21.215897435897435
2017-11-01T00:00:00Z,28,16.01372222222222
2017-11-01T00:00:00Z,3,19.037833333333335
2017-11-01T00:00:00Z,34,17.607447368421052
2017-11-01T00:00:00Z,40,17.70418181818182
2017-11-01T00:00:00Z,43,16.87597619047619
2017-11-01T00:00:00Z,8,16.108602564102565
2017-12-01T00:00:00Z,1,18.471775178026448
2017-12-01T00:00:00Z,10,18.649939024390243
2017-12-01T00:00:00Z,11,14.38520489296636
2017-12-01T00:00:00Z,13,18.817946572580645
2017-12-01T00:00:00Z,15,21.48232258064516
2017-12-01T00:00:00Z,19,19.172981420765026
2017-12-01T00:00:00Z,2,19.890535282258064
2017-12-01T00:00:00Z,20,15.92014727085479
2017-12-01T00:00:00Z,21,19.504365800865802
2017-12-01T00:00:00Z,22,22.773106995884774
2017-12-01T00:00:00Z,23,20.7435997983871
2017-12-01T00:00:00Z,24,19.665465725806452
2017-12-01T00:00:00Z,25,20.79768501529052
2017-12-01T00:00:00Z,28,17.411478830645162
2017-12-01T00:00:00Z,29,20.950019362186787
2017-12-01T00:00:00Z,3,19.108683467741937
2017-12-01T00:00:00Z,31,16.299338477366256
2017-12-01T00:00:00Z,32,17.264732700135685
2017-12-01T00:00:00Z,33,13.277846808510638
2017-12-01T00:00:00Z,34,17.64832762096774
2017-12-01T00:00:00Z,35,19.7399363449692
2017-12-01T00:00:00Z,36,21.220240566037734
2017-12-01T00:00:00Z,38,19.185789540816327
2017-12-01T00:00:00Z,39,17.40621739130435
2017-12-01T00:00:00Z,4,18.811151840490798
2017-12-01T00:00:00Z,40,17.801573588709676
2017-12-01T00:00:00Z,43,17.520020161290322
2017-12-01T00:00:00Z,5,19.01529012345679
2017-12-01T00:00:00Z,6,14.798910878112713
2017-12-01T00:00:00Z,8,16.798894153225806
2017-12-01T00:00:00Z,9,15.67669512195122
2018-01-01T00:00:00Z,1,17.247825252525253
2018-01-01T00:00:00Z,10,17.504800403225808
2018-01-01T00:00:00Z,11,14.265924165824064
2018-01-01T00:00:00Z,13,18.773453629032257
2018-01-01T00:00:00Z,15,21.36797379032258
2018-01-01T00:00:00Z,19,19.664534351145036
2018-01-01T00:00:00Z,2,19.893123991935482
2018-01-01T00:00:00Z,20,15.387259453781512
2018-01-01T00:00:00Z,21,19.544093750000002
2018-01-01T00:00:00Z,22,22.711574596774195
2018-01-01T00:00:00Z,23,20.65677016129032
2018-01-01T00:00:00Z,24,19.848602822580645
2018-01-01T00:00:00Z,25,21.672346274921303
2018-01-01T00:00:00Z,28,18.36680443548387
2018-01-01T00:00:00Z,29,20.897556451612903
2018-01-01T00:00:00Z,3,19.234765120967744
2018-01-01T00:00:00Z,31,16.258756048387095
2018-01-01T00:00:00Z,32,18.128793346774195
2018-01-01T00:00:00Z,33,12.714297570850203
2018-01-01T00:00:00Z,34,17.915538306451612
2018-01-01T00:00:00Z,35,19.60716935483871
2018-01-01T00:00:00Z,36,21.15176814516129
2018-01-01T00:00:00Z,38,19.35472883064516
2018-01-01T00:00:00Z,39,17.372456216216214
2018-01-01T00:00:00Z,4,19.814881818181817
2018-01-01T00:00:00Z,40,17.71207560483871
2018-01-01T00:00:00Z,43,17.51340927419355
2018-01-01T00:00:00Z,5,18.40107358870968
2018-01-01T00:00:00Z,6,15.058178427419355
2018-01-01T00:00:00Z,8,16.79705745967742
2018-01-01T00:00:00Z,9,15.483153225806452
2018-02-01T00:00:00Z,1,17.340298423423423
2018-02-01T00:00:00Z,10,17.872004464285713
2018-02-01T00:00:00Z,11,13.79027935723115
2018-02-01T00:00:00Z,13,19.974744419642857
2018-02-01T00:00:00Z,15,21.267234375
2018-02-01T00:00:00Z,19,19.889038177339902
2018-02-01T00:00:00Z,2,19.51290848214286
2018-02-01T00:00:00Z,20,15.599668911335577
2018-02-01T00:00:00Z,21,19.466674107142858
2018-02-01T00:00:00Z,22,22.800120535714285
2018-02-01T00:00:00Z,23,20.699167410714285
2018-02-01T00:00:00Z,24,20.018474330357144
2018-02-01T00:00:00Z,25,21.341271028037383
2018-02-01T00:00:00Z,28,18.30870200892857
2018-02-01T00:00:00Z,29,20.59617857142857
2018-02-01T00:00:00Z,3,18.278904017857144
2018-02-01T00:00:00Z,31,16.369224719101123
2018-02-01T00:00:00Z,32,17.72538745800672
2018-02-01T00:00:00Z,33,12.22301388888889
2018-02-01T00:00:00Z,34,18.174965401785713
2018-02-01T00:00:00Z,35,18.715946428571428
2018-02-01T00:00:00Z,36,21.102746335963925
2018-02-01T00:00:00Z,38,18.626169642857143
2018-02-01T00:00:00Z,39,17.362333333333332
2018-02-01T00:00:00Z,4,19.14442075892857
2018-02-01T00:00:00Z,40,17.35318973214286
2018-02-01T00:00:00Z,43,17.307549107142858
2018-02-01T00:00:00Z,5,18.674860491071428
2018-02-01T00:00:00Z,6,13.35737748344371
2018-02-01T00:00:00Z,8,15.787830357142857
2018-02-01T00:00:00Z,9,15.040684151785713
2018-03-01T00:00:00Z,1,16.710394549763034
2018-03-01T00:00:00Z,10,16.940514360313315
2018-03-01T00:00:00Z,11,14.497011560693641
2018-03-01T00:00:00Z,13,20.209137878787878
2018-03-01T00:00:00Z,15,21.017076589595376
2018-03-01T00:00:00Z,19,18.925848484848483
2018-03-01T00:00:00Z,2,19.608019292604503
2018-03-01T00:00:00Z,20,16.197267901234568
2018-03-01T00:00:00Z,21,19.59145808736718
2018-03-01T00:00:00Z,22,22.363100456621005
2018-03-01T00:00:00Z,23,20.875108695652173
2018-03-01T00:00:00Z,24,20.22120202020202
2018-03-01T00:00:00Z,25,20.99721506849315
2018-03-01T00:00:00Z,28,19.146681135225375
2018-03-01T00:00:00Z,29,20.95990425531915
2018-03-01T00:00:00Z,3,19.471046697038723
2018-03-01T00:00:00Z,31,16.92964947089947
2018-03-01T00:00:00Z,32,17.595295620437955
2018-03-01T00:00:00Z,33,12.303853383458646
