bedroom_ID1,bedroom_ID2,bedroom_ID3,bedroom_ID4,bedroom_ID5,bedroom_ID6,bedroom_ID8,bedroom_ID9,bedroom_ID10,bedroom_ID11,bedroom_ID13,bedroom_ID15,bedroom_ID19,bedroom_ID20,bedroom_ID21,bedroom_ID23,bedroom_ID24,bedroom_ID25,bedroom_ID28,bedroom_ID29,bedroom_ID31,bedroom_ID32,bedroom_ID34,bedroom_ID36,bedroom_ID38,bedroom_ID39,bedroom_ID40,bedroom_ID43,living_room_ID1,living_room_ID2,living_room_ID3,living_room_ID4,living_room_ID5,living_room_ID6,living_room_ID8,living_room_ID9,living_room_ID10,living_room_ID11,living_room_ID13,living_room_ID15,living_room_ID19,living_room_ID20,living_room_ID21,living_room_ID22,living_room_ID23,living_room_ID24,living_room_ID25,living_room_ID28,living_room_ID29,living_room_ID31,living_room_ID32,living_room_ID33,living_room_ID34,living_room_ID35,living_room_ID36,living_room_ID38,living_room_ID39,living_room_ID40,living_room_ID43
13.929,18.464,19.172,19.186,21.019,15.546,17.767,15.608,10.509,15.327,21.846,19.745,17.360112676056342,15.923,20.204,20.441,19.779,18.746,19.309,19.804,16.13,16.459,18.44,22.82,17.75,16.257,17.108,19.768,16.681,19.561,20.123,18.731,19.608,17.109,16.148,15.629,17.843,13.613,19.935,20.392,21.655802816901407,18.284,18.813,22.221,20.092,20.092,18.212,19.367,19.304,17.404,18.656,11.795,19.339,20.405,19.743,17.99,19.555,19.467,19.217
13.929,18.401,19.047,18.81,21.207,15.358,17.516,15.483,10.509,15.201,21.784,19.87,17.360112676056342,15.735,20.141,20.754,19.529,18.684,19.122,19.304,15.378,16.021,18.816,22.445,17.312,15.818,16.607,19.643,16.493,19.186,19.873,18.231,19.295,16.858,15.835,15.441,18.093,13.551,20.06,20.392,21.655802816901407,18.034,18.625,22.284,19.842,19.842,17.774,18.991,18.929,17.154,18.281,11.732,18.901,20.28,20.118,17.615,19.743,19.217,18.904
13.866,18.213,18.797,18.435,20.894,15.734,17.204,15.42,10.572,15.139,21.971,20.183,17.360112676056342,15.485,20.204,20.566,19.842,21.436,18.996,18.929,14.814,15.582,18.941,22.132,17.813,15.505,16.043,19.455,16.368,18.873,19.685,17.918,18.982,16.608,15.772,15.253,18.406,13.426,20.248,22.143,21.655802816901407,17.784,18.688,22.346,21.469,21.469,17.962,18.616,20.305,17.029,17.905,11.67,18.526,20.155,20.556,17.49,20.118,18.904,18.78
13.866,18.088,19.798,18.435,20.456,15.797,17.016,15.295,10.572,15.139,21.909,20.058,17.360112676056342,15.297,20.267,20.942,20.217,22.687,19.935,20.305,14.376,15.457,18.753,21.944,20.316,15.254,15.98,19.393,16.243,18.623,21.186,17.542,18.795,17.985,15.521,15.065,18.594,13.363,20.498,22.894,21.655802816901407,17.846,21.126,22.409,21.531,21.531,18.212,18.428,21.18,18.217,18.281,11.795,18.964,20.03,21.432,18.491,20.556,18.78,19.279
14.869,18.088,20.299,22.314,20.018,15.483,17.016,15.232,10.635,16.83,22.159,19.995,17.360112676056342,16.549,20.267,21.567,20.092,23.687,19.622,21.18,14.25,18.463,18.753,24.258,21.129,17.948,16.544,19.205,18.371,18.748,21.999,17.542,18.607,17.86,15.647,14.94,18.844,14.616,21.311,23.019,21.655802816901407,18.41,19.25,22.597,21.156,21.156,18.462,20.93,20.993,18.28,18.906,11.92,19.465,19.967,21.307,19.367,21.432,19.279,19.467
15.245,18.339,19.986,21.626,19.705,15.295,17.078,15.107,10.697,15.89,22.472,20.183,17.360112676056342,17.551,20.455,20.942,20.967,23.75,19.56,20.993,16.255,19.59,18.816,25.008,20.066,18.074,17.546,19.58,17.369,18.623,21.686,21.234,20.734,17.109,15.584,17.258,19.157,14.24,21.436,22.956,21.655802816901407,18.597,19.813,23.222,21.719,21.719,18.65,20.242,20.68,17.967,19.532,13.738,19.339,20.03,22.808,19.868,21.307,19.467,19.529
15.057,18.213,19.736,20.562,19.392,15.17,17.016,15.045,10.697,15.702,22.659,20.308,17.360112676056342,17.05,20.58,20.629,20.78,23.375,19.497,20.68,16.13,19.465,18.503,25.133,19.502,17.886,16.982,19.58,17.119,18.372,21.186,20.546,19.796,16.858,16.148,18.698,19.595,14.115,21.311,22.331,21.655802816901407,18.848,20.376,23.285,22.282,22.282,18.838,20.43,21.368,17.78,19.344,12.86,19.214,20.092,22.433,19.618,22.808,19.529,19.529
14.806,18.526,20.487,19.937,20.33,15.045,17.078,15.107,10.885,15.452,22.472,20.183,17.360112676056342,16.862,20.517,20.379,19.967,23.187,19.434,21.368,16.443,19.652,18.378,25.258,19.002,18.888,16.795,19.768,16.869,21.0,21.561,19.67,19.608,16.608,16.148,18.51,19.219,13.989,20.686,21.643,21.655802816901407,18.535,20.563,23.159,21.219,21.219,19.025,20.055,21.743,17.592,18.969,12.547,19.089,20.155,21.619,19.242,22.433,19.529,19.404
15.307,18.714,20.174,19.624,20.456,15.358,17.016,15.17,11.073,15.327,22.096,20.058,17.360112676056342,16.424,20.517,20.066,19.592,22.874,19.372,21.743,16.506,19.277,18.315,25.133,18.626,19.326,16.857,19.893,18.558,21.25,21.749,18.982,19.17,16.357,16.085,18.322,19.344,13.927,20.748,21.393,21.655802816901407,18.41,20.751,22.847,20.843,20.843,18.963,19.804,21.681,17.342,19.47,12.484,19.715,20.217,20.994,18.867,21.619,19.404,19.217
14.931,18.777,19.986,19.436,20.643,15.797,16.891,15.232,11.073,15.389,21.721,19.87,17.360112676056342,15.986,20.517,19.815,19.842,22.687,19.997,21.681,16.193,18.713,18.128,25.07,18.376,18.637,16.669,19.58,17.557,21.813,21.249,18.606,18.92,16.796,17.088,17.884,18.969,13.927,21.061,21.267,21.655802816901407,18.347,19.813,23.034,20.718,20.718,18.9,19.929,21.556,17.154,20.033,12.422,20.466,20.217,20.869,18.616,20.994,19.217,19.342
15.057,18.84,20.737,19.123,20.518,16.423,17.204,15.295,11.073,15.702,21.909,19.808,17.360112676056342,15.986,20.267,21.129,19.592,22.499,19.872,21.556,15.88,18.213,18.003,25.008,20.128,18.136,16.982,19.393,17.682,22.001,22.562,18.419,21.923,18.173,17.401,18.134,19.032,14.052,20.56,22.644,21.655802816901407,18.66,20.126,22.221,20.53,20.53,19.088,21.806,21.556,17.78,20.846,12.359,21.217,20.28,20.368,18.992,20.869,19.342,19.654
14.931,18.965,20.737,20.75,20.143,16.924,17.829,15.295,11.136,15.828,21.721,19.87,17.360112676056342,16.424,20.267,21.192,19.404,22.312,19.685,21.556,15.817,18.839,17.877,25.07,21.067,18.324,17.108,19.455,20.498,23.001,22.374,18.168,22.673,18.549,17.589,18.009,18.844,14.49,20.435,23.269,21.655802816901407,18.91,21.564,22.472,20.53,20.53,20.276,21.43,21.743,18.655,20.908,12.296,21.717,20.28,20.181,20.243,20.368,19.654,19.841
14.869,18.965,21.3,22.376,20.456,17.049,18.33,15.295,11.073,15.515,21.784,19.995,17.360112676056342,16.549,20.329,20.566,19.341,22.499,19.497,21.743,15.692,19.465,17.815,24.945,19.753,17.51,17.045,19.455,18.996,23.377,22.812,20.171,23.173,18.486,17.088,17.884,19.032,14.177,20.248,23.269,21.655802816901407,18.973,19.813,22.909,22.47,22.47,20.213,21.243,22.243,18.968,20.971,12.234,22.092,20.343,20.056,20.056,20.181,19.841,19.904
14.806,19.09,20.674,21.563,20.831,16.486,18.267,15.295,11.136,17.143,22.096,20.058,17.360112676056342,16.487,20.329,20.191,19.216,21.123,19.309,22.243,15.942,19.465,17.627,24.883,19.002,17.197,17.295,19.768,18.433,21.626,22.187,21.36,23.548,18.236,16.712,16.631,18.781,15.054,20.123,21.58,21.655802816901407,19.16,19.438,22.346,21.969,21.969,19.025,20.43,21.493,18.655,20.596,12.234,21.654,20.343,19.805,19.805,20.056,19.904,19.904
14.869,18.777,20.362,20.437,21.144,16.173,18.017,15.295,11.199,16.517,22.221,20.12,17.360112676056342,16.925,20.392,19.941,19.779,20.373,19.184,21.493,16.757,18.901,17.627,24.883,18.689,17.635,17.859,19.893,17.933,20.375,21.561,20.671,21.798,17.422,16.524,16.193,18.531,14.49,19.997,22.018,21.655802816901407,18.91,19.188,21.971,21.156,21.156,18.4,19.929,20.68,18.217,19.97,12.234,21.029,20.343,19.618,19.242,19.805,19.904,19.716
14.869,18.589,20.049,19.874,21.457,15.922,17.767,15.671,11.261,16.329,22.096,20.058,17.360112676056342,16.925,20.392,19.753,19.904,19.81,19.059,20.68,18.447,18.15,17.94,23.32,18.438,16.57,18.047,20.143,17.557,19.749,21.186,19.545,20.672,17.109,16.273,15.88,18.531,14.24,19.872,21.08,21.655802816901407,18.535,18.938,21.721,20.718,20.718,17.962,19.492,20.055,17.905,19.407,12.171,20.466,20.28,19.743,18.742,19.618,19.716,19.467
14.869,18.464,19.798,19.499,21.332,15.671,17.516,15.608,11.261,16.141,21.971,19.933,17.360112676056342,16.424,20.329,21.067,19.717,19.497,18.871,20.055,17.383,17.649,18.503,22.57,18.125,16.069,17.358,20.018,17.182,19.311,20.873,18.857,20.109,16.796,16.148,15.629,18.531,14.115,19.81,20.579,21.655802816901407,18.284,18.75,21.596,20.468,20.468,17.524,19.116,19.617,17.592,18.969,12.171,19.965,20.217,19.993,18.366,19.743,19.467,19.279
14.931,18.401,19.611,19.123,21.269,15.483,17.266,15.608,11.324,16.016,21.784,19.933,17.360112676056342,16.174,20.329,21.442,19.654,19.122,18.746,19.617,16.255,17.211,18.941,22.507,17.938,15.755,16.795,20.018,16.994,18.998,20.623,18.481,19.733,16.608,15.96,15.441,18.844,14.052,19.622,20.579,21.655802816901407,18.034,18.625,21.471,20.28,20.28,17.086,18.803,19.241,17.404,18.531,12.171,19.527,20.155,20.368,18.116,19.993,19.279,19.029
14.931,18.276,19.548,18.873,21.394,15.546,17.141,15.545,11.387,15.953,21.596,20.371,17.360112676056342,15.986,20.329,21.129,20.154,21.436,18.746,19.241,15.566,16.835,19.066,22.194,18.313,15.567,16.293,19.893,16.806,18.748,20.436,18.231,19.483,16.42,15.897,15.253,19.282,13.989,19.622,22.331,21.655802816901407,17.784,18.938,21.408,22.344,22.344,17.149,18.553,20.555,17.279,18.406,12.171,19.214,20.03,20.431,17.99,20.368,19.029,18.904
14.931,18.714,20.424,21.751,20.956,15.609,17.016,15.483,11.387,15.89,21.408,20.183,17.360112676056342,15.798,20.329,20.629,20.467,23.562,19.372,20.555,14.94,16.585,18.941,22.007,20.253,15.379,15.918,19.705,16.618,19.749,21.999,17.918,19.233,17.485,15.584,15.128,19.47,13.927,19.56,23.019,21.655802816901407,17.972,20.814,21.346,22.407,22.407,17.899,18.929,21.243,18.343,19.47,12.234,19.59,19.967,20.431,18.867,20.431,18.904,19.342
15.182,18.902,20.174,22.188,20.581,15.358,16.891,15.42,11.387,17.769,21.158,19.995,17.360112676056342,16.549,20.329,20.504,20.092,24.187,19.059,21.243,14.626,19.152,18.878,24.32,18.877,18.136,16.481,19.705,18.809,21.125,21.686,20.671,20.734,16.858,15.709,15.002,19.532,15.43,20.123,22.081,21.655802816901407,18.472,21.064,21.471,21.594,21.594,18.337,20.367,19.992,18.405,19.97,12.359,19.903,19.967,20.494,18.804,20.431,19.342,19.279
15.245,19.215,19.986,20.625,20.33,15.233,16.828,15.358,11.324,16.454,20.97,20.058,17.360112676056342,17.238,20.392,20.253,19.779,23.75,18.934,19.992,15.566,18.588,18.753,25.445,18.376,18.261,16.857,19.705,18.12,21.313,21.249,21.047,19.984,16.608,15.647,15.316,19.407,14.866,19.997,21.33,21.655802816901407,18.284,20.626,21.471,21.156,21.156,19.025,19.679,19.554,18.843,19.782,12.422,19.715,19.967,20.681,18.679,20.494,19.279,19.217
15.37,19.153,19.861,19.999,20.643,15.107,16.765,15.42,11.449,16.266,21.095,19.933,17.360112676056342,16.925,20.517,20.128,19.654,23.687,18.746,19.554,16.318,17.962,18.628,25.07,18.125,18.011,16.795,19.705,18.12,20.938,20.999,19.795,19.42,16.482,15.772,18.76,19.282,14.678,19.81,21.393,21.655802816901407,18.66,19.626,21.596,21.031,21.031,19.4,19.742,21.368,19.093,19.282,12.484,19.402,20.03,20.869,18.491,20.681,19.217,19.154
15.37,19.403,20.612,19.624,20.706,14.982,16.703,15.733,11.387,15.953,21.033,19.87,17.360112676056342,16.612,20.392,20.128,19.467,23.812,18.684,21.368,16.13,17.712,18.566,25.195,17.813,18.324,16.607,19.705,18.12,21.751,22.062,19.17,19.733,16.295,15.772,18.698,19.219,14.553,19.872,22.706,21.655802816901407,18.41,19.188,21.658,20.718,20.718,19.776,19.492,21.681,19.156,18.969,12.484,19.089,20.092,20.494,18.616,20.869,19.154,19.029
15.495,19.403,20.174,19.373,20.769,14.857,16.64,15.671,11.449,15.89,20.595,19.995,17.360112676056342,16.111,20.455,21.317,19.154,23.687,18.871,21.681,16.318,17.336,18.503,25.133,18.438,18.324,16.607,19.58,17.87,21.813,21.499,18.794,19.233,16.169,15.772,18.322,18.969,14.49,19.81,23.144,21.655802816901407,18.159,19.626,21.784,20.593,20.593,19.901,19.492,22.556,19.218,18.594,12.484,18.839,20.217,20.181,18.491,20.494,19.029,18.904
15.433,19.403,20.987,19.061,20.393,15.421,16.828,15.608,11.449,15.702,20.282,20.058,17.360112676056342,15.735,20.329,21.254,19.279,23.437,19.309,22.556,16.381,18.15,18.378,25.07,20.316,17.635,17.483,19.455,18.496,21.25,22.187,18.669,18.982,15.919,15.584,18.134,18.906,14.428,19.685,23.206,21.655802816901407,17.972,20.251,21.596,20.655,20.655,19.713,20.242,22.931,19.218,19.657,12.422,18.651,20.28,19.868,19.18,20.181,18.904,19.029
15.433,19.215,20.737,18.81,20.143,15.671,16.64,15.545,11.449,16.016,20.282,20.12,17.360112676056342,15.485,20.267,21.192,19.154,23.5,19.059,22.931,16.13,19.339,18.253,25.008,18.626,17.51,17.358,19.33,19.122,20.625,22.687,18.356,19.796,17.109,15.647,18.072,19.47,14.49,19.872,23.206,21.655802816901407,17.784,20.188,21.533,22.344,22.344,19.901,21.18,22.806,19.969,20.033,12.422,19.903,20.343,19.43,18.929,19.868,19.029,19.342
15.433,19.653,20.299,20.375,19.83,15.859,16.578,15.545,11.449,17.143,20.219,20.183,17.360112676056342,15.172,20.141,21.192,18.966,23.437,19.247,22.806,15.504,19.715,18.19,24.695,21.004,16.883,17.421,19.393,18.433,22.689,21.999,18.043,21.86,17.485,15.709,18.009,19.157,15.367,19.872,23.331,21.655802816901407,17.533,20.251,21.971,22.094,22.094,19.963,21.18,22.744,20.782,20.408,12.422,21.467,20.405,20.994,18.992,19.43,19.342,19.342
15.37,19.904,20.674,22.251,19.83,15.671,16.64,15.483,11.449,16.454,20.032,20.12,17.360112676056342,14.921,20.141,20.566,19.279,21.999,18.934,22.744,15.629,19.277,18.19,23.383,21.067,16.319,16.857,19.518,18.245,23.001,22.437,19.921,24.049,17.798,15.897,17.759,19.407,14.741,19.434,23.456,21.655802816901407,17.346,20.501,21.971,22.094,22.094,19.838,21.743,22.306,20.844,20.533,12.296,21.78,20.405,21.432,19.618,20.994,19.342,19.404
15.307,19.966,20.299,21.0,20.393,15.358,16.64,15.358,11.387,16.329,20.094,20.308,17.360112676056342,14.671,20.204,20.253,19.904,21.374,18.746,22.306,15.817,19.277,18.19,23.195,19.377,16.069,16.669,19.643,19.56,22.626,21.749,21.109,23.924,16.921,15.709,16.569,19.094,14.553,19.309,23.331,21.655802816901407,17.158,19.438,21.596,21.844,21.844,19.213,20.93,21.243,20.281,19.907,12.296,21.154,20.468,19.743,20.056,21.432,19.404,19.404
15.307,19.591,20.111,19.937,21.081,15.107,16.578,15.232,11.512,16.204,20.282,20.433,17.360112676056342,14.42,20.141,19.878,19.967,21.061,18.558,21.243,15.754,18.651,18.128,23.132,18.877,15.693,16.481,19.768,20.185,20.812,21.311,21.547,21.735,16.482,15.396,16.067,18.656,14.49,19.059,22.644,21.655802816901407,16.97,19.063,21.346,21.156,21.156,18.775,20.242,20.305,19.719,19.219,12.108,20.341,20.468,19.18,19.305,19.743,19.404,19.279
15.558,19.215,19.923,19.436,21.394,14.857,16.39,15.671,11.449,16.078,20.345,20.371,17.360112676056342,14.107,20.016,19.565,19.717,20.873,18.433,20.305,16.569,18.087,18.128,22.382,18.501,15.881,16.544,19.956,18.621,20.062,20.936,20.984,20.547,16.232,15.145,15.754,18.594,14.365,18.996,21.455,21.655802816901407,16.782,18.813,21.221,20.781,20.781,18.4,19.679,19.617,19.281,18.719,12.046,19.715,20.468,19.054,18.742,19.18,19.279,19.029
15.495,19.027,19.548,18.935,21.269,14.606,16.202,15.733,11.512,15.953,20.219,20.12,17.360112676056342,13.794,20.016,20.754,19.467,20.435,18.245,19.617,16.13,17.649,18.065,21.882,18.125,15.066,16.607,19.768,17.995,19.561,20.498,18.919,19.858,15.919,14.832,15.441,18.531,14.303,18.934,20.767,21.655802816901407,16.594,18.562,21.158,20.468,20.468,18.024,19.241,19.054,18.843,18.281,11.983,19.152,20.343,19.242,18.303,19.054,19.029,18.717
15.495,18.84,19.298,18.497,21.457,14.355,15.952,15.483,11.575,15.765,20.094,19.87,17.360112676056342,13.543,19.954,21.192,19.091,20.248,18.058,19.054,15.316,17.273,18.003,21.944,17.875,14.439,16.669,19.58,17.557,19.186,20.185,18.231,19.42,15.605,14.832,15.19,18.844,14.177,18.871,20.204,21.655802816901407,16.344,18.312,21.095,20.155,20.155,17.712,18.803,18.616,18.468,17.905,11.92,18.651,20.217,19.492,17.99,19.242,18.717,18.467
15.433,18.589,20.299,18.184,20.894,14.731,15.764,15.358,11.512,15.702,19.969,19.62,17.360112676056342,13.23,19.954,20.754,19.467,23.25,18.058,18.616,14.752,16.898,17.94,21.944,17.875,14.188,16.732,19.393,17.182,18.873,21.499,17.73,19.108,15.48,14.769,15.065,19.094,14.052,18.746,19.828,21.655802816901407,16.156,18.562,20.97,22.032,22.032,17.899,18.428,20.367,18.28,17.717,11.92,18.275,20.092,19.618,17.803,19.492,18.467,18.342
15.37,19.215,20.674,22.063,20.33,14.606,15.639,15.295,11.449,15.702,19.907,19.432,17.360112676056342,12.917,19.954,21.317,20.28,25.062,18.871,20.367,14.313,16.772,17.815,21.757,19.94,14.063,16.795,19.205,16.994,21.313,22.562,17.354,18.857,16.42,14.894,14.877,19.344,13.989,19.059,19.641,21.655802816901407,15.968,20.689,21.283,22.47,22.47,18.838,18.741,21.18,19.594,18.656,11.983,18.776,19.905,21.87,18.867,19.618,18.342,18.967
15.808,19.09,20.487,22.314,19.83,14.293,15.514,15.17,11.449,17.268,19.844,19.244,17.360112676056342,12.666,20.079,21.442,20.029,25.0,18.496,21.18,14.25,19.026,17.752,23.82,19.377,17.447,17.233,19.143,19.997,20.5,22.499,20.546,20.359,15.856,14.769,14.814,19.72,15.117,19.434,21.267,21.655802816901407,15.906,20.188,21.471,21.531,21.531,19.025,20.305,21.243,19.656,19.282,12.234,19.152,19.905,21.057,18.992,21.87,18.967,19.029
16.873,19.278,21.113,21.063,19.517,14.167,15.576,15.045,11.324,16.454,19.781,19.432,17.360112676056342,12.478,20.329,21.379,20.592,25.0,18.371,21.243,15.88,18.338,17.627,24.07,19.189,18.074,16.857,19.768,18.621,19.499,22.812,21.109,19.608,15.48,15.145,15.065,19.782,14.741,19.372,22.081,21.655802816901407,15.843,20.438,22.159,22.032,22.032,19.213,19.742,19.054,19.343,19.532,13.675,18.964,19.967,22.12,19.68,21.057,19.029,19.029
16.623,20.405,20.987,20.687,19.955,14.167,16.202,14.919,11.449,16.329,19.656,19.557,17.360112676056342,12.478,20.517,20.879,20.78,25.5,18.433,19.054,14.94,17.837,17.627,23.758,18.939,17.51,16.732,19.705,18.245,21.688,22.499,19.983,19.295,15.292,15.647,19.198,20.22,14.553,19.309,22.706,21.655802816901407,15.906,20.188,22.534,22.157,22.157,19.713,19.554,21.618,19.093,18.969,13.299,18.713,20.092,22.433,19.618,22.12,19.029,18.842
16.936,21.406,20.925,20.625,20.143,14.105,17.329,15.045,11.637,17.393,19.969,19.745,17.360112676056342,12.603,20.705,20.754,21.968,25.875,18.684,21.618,14.125,17.461,17.565,23.633,18.814,18.074,16.544,19.768,18.12,22.189,22.062,19.232,19.295,15.23,16.085,19.136,20.596,14.616,19.372,23.582,21.655802816901407,15.906,19.751,23.535,21.594,21.594,20.088,20.492,22.181,19.156,18.844,13.174,18.588,20.155,22.745,19.68,22.433,18.842,18.904
16.873,21.531,20.737,21.0,20.268,14.042,17.579,15.045,11.7,16.767,19.969,19.933,17.360112676056342,13.418,20.83,20.879,22.281,25.563,18.934,22.181,14.501,17.273,17.565,23.633,18.501,18.512,16.356,19.705,17.933,22.439,21.749,19.107,19.921,15.167,15.772,18.948,20.345,14.553,20.06,22.268,21.655802816901407,15.843,20.376,23.597,21.156,21.156,20.151,21.055,21.806,18.906,18.719,12.986,18.713,20.155,21.369,19.492,22.745,18.904,19.092
16.623,20.592,20.424,20.875,20.018,14.731,17.579,15.107,11.7,16.266,19.656,19.933,17.360112676056342,14.483,20.768,21.504,22.03,25.438,18.684,21.806,13.874,17.023,17.44,23.383,18.438,18.011,17.483,19.83,17.682,20.562,21.499,19.357,19.358,14.979,16.273,18.572,19.72,14.365,19.747,22.268,21.655802816901407,15.781,20.001,23.222,21.031,21.031,20.213,20.993,22.369,18.655,18.406,12.86,19.59,20.28,20.744,19.18,21.369,19.092,19.654
16.435,20.655,20.674,20.437,20.205,15.107,17.454,15.107,11.825,16.078,19.594,19.808,17.360112676056342,15.234,20.705,21.567,21.405,25.375,18.809,22.369,13.561,16.835,17.502,23.383,20.066,18.637,17.796,20.143,19.935,22.001,22.937,19.044,20.234,16.482,16.712,18.447,19.344,14.303,19.56,22.706,21.655802816901407,15.655,19.876,22.784,21.406,21.406,20.526,20.367,23.619,19.281,18.156,12.672,20.153,20.343,20.118,19.68,20.744,19.654,19.841
16.247,19.966,20.236,21.0,20.143,15.483,18.831,15.17,11.888,17.143,19.781,19.87,17.360112676056342,15.234,20.58,21.442,21.093,25.375,19.122,23.619,13.373,17.962,18.003,23.383,19.189,18.95,18.047,20.581,18.871,20.687,22.062,18.544,22.11,16.921,18.779,18.259,18.844,14.804,19.122,22.831,21.655802816901407,15.53,20.001,22.659,22.407,22.407,20.651,20.805,23.681,20.344,18.656,12.547,21.091,20.343,19.743,19.868,20.118,19.841,19.966
15.996,20.279,20.8,22.126,20.143,15.107,21.395,15.17,11.763,17.08,19.844,19.87,17.360112676056342,14.232,20.58,20.691,20.967,24.812,18.871,23.681,13.937,19.152,17.877,23.195,18.564,17.259,17.922,20.456,18.496,22.314,22.437,20.359,23.861,17.234,18.34,18.447,19.032,15.305,18.934,22.706,21.655802816901407,15.342,19.938,22.597,22.407,22.407,20.589,21.305,23.744,20.782,19.032,12.359,21.529,20.405,19.618,19.618,19.743,19.966,20.029
15.746,20.154,20.362,21.5,20.581,14.857,19.831,15.107,11.637,16.454,19.907,19.87,17.360112676056342,13.731,20.642,20.191,20.655,23.312,18.621,23.744,13.436,19.402,17.69,23.195,18.063,16.257,17.922,20.393,20.998,21.375,21.749,21.234,23.361,16.357,17.464,17.508,18.844,14.741,18.746,22.518,21.655802816901407,15.217,19.375,22.034,21.907,21.907,19.963,20.305,22.306,20.407,18.594,12.296,20.841,20.405,19.242,19.43,19.618,20.029,19.904
15.495,19.779,19.986,20.625,21.019,14.669,19.081,15.045,11.512,16.391,19.907,19.87,17.360112676056342,13.418,20.455,19.815,21.03,22.687,18.433,22.306,14.501,18.651,17.377,23.257,17.813,15.63,18.548,20.393,19.184,20.124,21.249,20.546,21.36,15.856,17.025,16.569,18.719,14.49,18.558,21.705,21.655802816901407,15.092,19.063,21.784,21.093,21.093,19.525,19.742,20.93,19.844,18.03,12.171,20.028,20.405,18.929,18.929,19.242,19.904,19.591
15.245,19.591,19.798,19.937,21.207,14.418,18.643,15.733,11.449,16.266,19.719,19.745,17.360112676056342,13.167,20.329,19.44,20.78,22.249,18.245,20.93,15.942,17.712,17.314,22.695,17.5,16.382,17.984,20.456,18.183,19.561,20.811,19.295,20.171,15.543,16.649,16.067,18.531,14.365,18.684,20.392,21.655802816901407,14.904,18.813,21.596,20.655,20.655,19.213,19.241,19.992,19.406,17.592,12.108,19.402,20.343,18.992,18.241,18.929,19.591,19.217
14.869,19.34,19.736,19.311,21.081,14.167,18.33,15.42,11.449,16.204,19.594,19.495,17.360112676056342,12.854,20.267,20.754,20.467,21.749,18.058,19.992,15.128,17.086,17.314,22.382,17.124,14.94,17.671,20.143,17.682,19.123,20.436,18.606,19.608,15.292,16.336,15.754,18.656,14.177,19.059,19.703,21.655802816901407,14.779,18.562,21.471,20.343,20.343,18.9,18.866,19.367,18.968,17.154,12.046,18.839,20.217,19.18,17.678,18.992,19.217,18.904
14.493,19.153,19.235,18.748,21.207,13.916,18.08,15.295,11.512,16.078,19.781,19.244,17.360112676056342,12.541,20.204,21.442,20.029,21.311,17.933,19.367,14.752,16.585,17.252,22.257,16.811,14.376,17.358,19.956,17.307,18.748,20.123,18.106,19.233,15.042,16.148,15.441,18.781,14.052,19.122,19.203,21.655802816901407,14.654,18.312,21.346,20.03,20.03,18.587,18.428,18.866,18.593,16.779,12.046,18.4,20.03,19.43,17.239,19.18,18.904,18.53
14.117,18.965,19.047,18.435,20.769,14.355,17.829,15.17,11.512,16.016,20.407,19.808,17.360112676056342,12.29,20.141,20.754,20.405,24.125,17.87,18.866,14.564,16.084,17.314,21.882,16.936,13.874,17.108,19.643,17.119,18.435,19.935,17.73,18.982,14.791,16.461,15.253,19.032,13.927,19.372,19.828,21.655802816901407,14.528,18.562,21.221,22.094,22.094,18.712,18.115,20.555,18.405,16.591,12.046,18.025,19.905,19.743,16.989,19.43,18.53,18.342
13.804,19.528,20.299,20.938,20.205,14.23,17.454,15.045,11.449,15.953,20.657,19.808,17.360112676056342,12.039,20.079,20.253,20.655,25.937,18.809,20.555,14.376,15.896,17.002,21.819,19.878,13.749,16.732,19.518,16.931,20.625,21.686,17.417,18.795,16.044,15.772,15.065,19.282,13.864,19.685,21.705,21.655802816901407,14.716,20.876,21.283,22.657,22.657,19.463,18.428,21.556,19.781,17.53,12.171,18.526,19.779,20.494,17.99,19.743,18.342,18.904
13.177,19.528,19.923,21.313,19.892,13.916,17.454,14.982,11.387,17.644,20.845,19.995,17.360112676056342,13.731,20.141,19.941,20.217,26.937,18.433,21.556,14.438,18.4,16.939,23.758,19.628,17.322,16.732,19.268,18.684,20.938,21.436,20.296,20.296,15.417,15.96,14.94,19.282,15.117,20.686,23.519,21.655802816901407,16.094,20.126,21.346,21.469,21.469,20.213,20.117,21.618,19.844,18.156,12.359,18.901,19.717,21.369,18.554,20.494,18.904,18.842
13.365,19.653,20.174,19.937,19.517,13.728,17.516,14.857,11.324,16.391,21.346,19.933,17.360112676056342,13.982,20.141,20.629,19.779,26.687,18.245,21.618,16.255,17.774,16.876,24.07,19.94,17.385,18.109,19.518,17.745,22.126,21.624,20.546,19.42,15.042,15.772,18.385,19.032,14.678,20.811,23.081,21.655802816901407,16.845,20.876,21.346,20.906,20.906,20.338,19.492,20.618,20.719,18.218,12.359,18.713,19.654,20.368,19.43,21.369,18.842,18.655
13.302,20.029,19.736,19.373,19.892,13.666,17.391,14.794,11.387,16.204,21.846,19.87,17.360112676056342,14.044,20.267,20.253,19.467,26.312,18.245,20.618,16.193,17.148,16.876,24.008,19.502,17.51,18.61,19.393,17.494,22.376,21.061,19.483,18.982,14.791,15.835,19.261,18.906,14.49,20.873,23.206,21.655802816901407,17.346,21.689,21.596,20.655,20.655,20.589,19.179,21.493,21.032,17.905,12.422,18.463,19.717,20.306,19.242,20.368,18.655,18.53
